1459903211142, 0.06435236, -0.24917698, -0.18129969, 0.129198, 0.6805039, 0.49541172, 
1459903211149, 0.049551964, -0.25882816, -0.18644142, 0.129198, 0.6805039, 0.49541172, 
1459903211150, 0.049551964, -0.25882816, -0.18644142, 0.13194689, 0.6747007, 0.49480084, 
1459903211161, 0.04274082, -0.25695133, -0.20926094, 0.13194689, 0.6747007, 0.49480084, 
1459903211162, 0.04274082, -0.25695133, -0.20926094, 0.1423316, 0.66828656, 0.49968776, 
1459903211169, -3.761351E-4, -0.27651978, -0.1465044, 0.1423316, 0.66828656, 0.49968776, 
1459903211170, -3.761351E-4, -0.27651978, -0.1465044, 0.15424347, 0.65668017, 0.50488013, 
1459903211181, -0.05684565, -0.27506065, -0.039779663, 0.15424347, 0.65668017, 0.50488013, 
1459903211181, -0.05684565, -0.27506065, -0.039779663, 0.17287487, 0.6453791, 0.5198463, 
1459903211190, 0.02184008, -0.23084068, -0.19245863, 0.17287487, 0.6453791, 0.5198463, 
1459903211191, 0.02184008, -0.23084068, -0.19245863, 0.20097467, 0.62980205, 0.5296202, 
1459903211201, 0.15084115, -0.23119545, -0.3520732, 0.20097467, 0.62980205, 0.5296202, 
1459903211202, 0.15084115, -0.23119545, -0.3520732, 0.22113322, 0.5861252, 0.47616947, 
1459903211209, 0.13148761, -0.2731247, -0.3403387, 0.22113322, 0.5861252, 0.47616947, 
1459903211210, 0.13148761, -0.2731247, -0.3403387, 0.22876903, 0.48075095, 0.42088616, 
1459903211221, 0.0881424, -0.28248692, -0.19996023, 0.22876903, 0.48075095, 0.42088616, 
1459903211222, 0.0881424, -0.28248692, -0.19996023, 0.18387043, 0.40866885, 0.23823744, 
1459903211229, 0.13337153, -0.25132275, -0.1723628, 0.18387043, 0.40866885, 0.23823744, 
1459903211230, 0.13337153, -0.25132275, -0.1723628, 0.055588737, 0.21777347, 0.040927973, 
1459903211241, 0.053984106, -0.2493124, -0.2016468, 0.055588737, 0.21777347, 0.040927973, 
1459903211241, 0.053984106, -0.2493124, -0.2016468, 0.012217305, 0.03359759, -0.0030543262, 
1459903211249, -0.025182664, -0.2683134, -0.23815536, 0.012217305, 0.03359759, -0.0030543262, 
1459903211250, -0.025182664, -0.2683134, -0.23815536, 0.028099801, -0.022602014, 0.0012217305, 
1459903211261, 0.04688742, -0.29498672, -0.27200365, 0.028099801, -0.022602014, 0.0012217305, 
1459903211261, 0.04688742, -0.29498672, -0.27200365, 0.030848695, -0.025045475, -9.162979E-4, 
1459903211269, 0.027065694, -0.34085274, -0.32351065, 0.030848695, -0.025045475, -9.162979E-4, 
1459903211270, 0.027065694, -0.34085274, -0.32351065, 0.019547688, -0.021685716, 6.1086525E-4, 
1459903211281, -0.024609834, -0.33265257, -0.28522253, 0.019547688, -0.021685716, 6.1086525E-4, 
1459903211281, -0.024609834, -0.33265257, -0.28522253, -0.007941248, -0.018936822, -0.004581489, 
1459903211289, -0.0775377, -0.33173275, -0.22420835, -0.007941248, -0.018936822, -0.004581489, 
1459903211290, -0.0775377, -0.33173275, -0.22420835, -0.022296581, -0.008857546, -0.007941248, 
1459903211301, 0.0042535663, -0.32273197, -0.26452398, -0.022296581, -0.008857546, -0.007941248, 
1459903211301, 0.0042535663, -0.32273197, -0.26452398, -0.030848695, -0.004581489, -0.009162978, 
1459903211310, 0.07170272, -0.33136082, -0.20752239, -0.030848695, -0.004581489, -0.009162978, 
1459903211311, 0.07170272, -0.33136082, -0.20752239, -0.027183503, -0.002443461, -0.01038471, 
1459903211321, 0.046824, -0.3031988, -0.054719448, -0.027183503, -0.002443461, -0.01038471, 
1459903211322, 0.046824, -0.3031988, -0.054719448, -0.03726278, -0.0015271631, -0.0070249503, 
1459903211329, 0.057025082, -0.26772404, 0.09091616, -0.03726278, -0.0015271631, -0.0070249503, 
1459903211330, 0.057025082, -0.26772404, 0.09091616, -0.051923547, -0.007330383, -0.0021380284, 
1459903211341, 0.057025082, -0.26772404, 0.09091616, -0.046120327, -0.027488936, -0.0036651916, 
1459903211341, 0.040489256, -0.24956894, 0.091593266, -0.046120327, -0.027488936, -0.0036651916, 
1459903211349, 0.054725274, -0.25045776, -0.050510883, -0.046120327, -0.027488936, -0.0036651916, 
1459903211350, 0.054725274, -0.25045776, -0.050510883, -0.024740042, -0.04550946, -0.008246681, 
1459903211362, 0.013595685, -0.26649094, -0.20974445, -0.024740042, -0.04550946, -0.008246681, 
1459903211363, 0.013595685, -0.26649094, -0.20974445, 0.0070249503, -0.042455133, -0.00580322, 
1459903211369, -0.057301566, -0.30625963, -0.25522995, 0.0070249503, -0.042455133, -0.00580322, 
1459903211373, -0.057301566, -0.30625963, -0.25522995, 0.028099801, -0.028099801, -0.006414085, 
1459903211381, -0.066729605, -0.27470493, -0.18911123, 0.028099801, -0.028099801, -0.006414085, 
1459903211382, -0.066729605, -0.27470493, -0.18911123, 0.031154128, -0.02076942, -0.008552114, 
1459903211390, -0.069693714, -0.30454636, -0.24823952, 0.031154128, -0.02076942, -0.008552114, 
1459903211390, -0.069693714, -0.30454636, -0.24823952, 0.027794369, -0.022907447, -0.00580322, 
1459903211401, -0.027811557, -0.30421066, -0.331985, 0.027794369, -0.022907447, -0.00580322, 
1459903211402, -0.027811557, -0.30421066, -0.331985, 0.023518313, -0.032986723, 0.00580322, 
1459903211410, -0.0015513152, -0.32781982, -0.32313442, 0.023518313, -0.032986723, 0.00580322, 
1459903211411, -0.0015513152, -0.32781982, -0.32313442, 0.013744468, -0.02565634, 0.016493361, 
1459903211422, 0.08335283, -0.27964973, -0.23433161, 0.013744468, -0.02565634, 0.016493361, 
1459903211422, 0.08335283, -0.27964973, -0.23433161, -0.0030543262, -0.007941248, 0.02565634, 
1459903211430, 0.08335283, -0.27964973, -0.23433161, -0.009162978, -0.004886922, 0.035124753, 
1459903211441, 0.07992986, -0.2682867, -0.13093042, -0.009162978, -0.004886922, 0.035124753, 
1459903211442, 0.07992986, -0.2682867, -0.13093042, -0.007941248, -0.018020526, 0.043066, 
1459903211449, -0.0068847984, -0.21361637, -0.0273242, -0.007941248, -0.018020526, 0.043066, 
1459903211450, -0.0068847984, -0.21361637, -0.0273242, -0.017715093, -0.028405234, 0.036651913, 
1459903211461, -0.08737695, -0.21267891, 0.052937984, -0.017715093, -0.028405234, 0.036651913, 
1459903211462, -0.08737695, -0.21267891, 0.052937984, -0.021991149, -0.030543262, 0.035430185, 
1459903211469, -0.1292936, -0.24277496, -0.06881523, -0.021991149, -0.030543262, 0.035430185, 
1459903211470, -0.1292936, -0.24277496, -0.06881523, -0.009773844, -0.018936822, 0.039095376, 
1459903211481, -0.046005085, -0.26857376, -0.19468641, -0.009773844, -0.018936822, 0.039095376, 
1459903211481, -0.046005085, -0.26857376, -0.19468641, 0.014966198, -0.0106901415, 0.047036625, 
1459903211489, 0.051352873, -0.32478428, -0.30427885, 0.014966198, -0.0106901415, 0.047036625, 
1459903211490, 0.051352873, -0.32478428, -0.30427885, 0.025961773, 0.0033597588, 0.053450707, 
1459903211501, 0.08488631, -0.34366083, -0.241714, 0.025961773, 0.0033597588, 0.053450707, 
1459903211502, 0.08488631, -0.34366083, -0.241714, 0.01985312, 0.0036651916, 0.05497787, 
1459903211509, 0.09543752, -0.33357954, -0.10504675, 0.01985312, 0.0036651916, 0.05497787, 
1459903211510, 0.09543752, -0.33357954, -0.10504675, 0.0076358155, -0.006414085, 0.04734206, 
1459903211521, 0.10479367, -0.32369184, -0.045840263, 0.0076358155, -0.006414085, 0.04734206, 
1459903211521, 0.10479367, -0.32369184, -0.045840263, 0.0027488936, -0.016798794, 0.048258353, 
1459903211529, 0.12014087, -0.34061766, -0.043414593, 0.0027488936, -0.016798794, 0.048258353, 
1459903211530, 0.12014087, -0.34061766, -0.043414593, 0.011301007, -0.023823744, 0.050396383, 
1459903211541, 0.08724047, -0.33219385, -0.11593628, 0.011301007, -0.023823744, 0.050396383, 
1459903211542, 0.08724047, -0.33219385, -0.11593628, 0.027488936, -0.017104227, 0.04642576, 
1459903211549, 0.10231764, -0.31785488, -0.24526358, 0.027488936, -0.017104227, 0.04642576, 
1459903211550, 0.10231764, -0.31785488, -0.24526358, 0.036957346, -0.015271631, 0.042760566, 
1459903211561, 0.16359307, -0.3446474, -0.3604598, 0.036957346, -0.015271631, 0.042760566, 
1459903211562, 0.16359307, -0.3446474, -0.3604598, 0.04642576, -0.018020526, 0.027183503, 
1459903211569, 0.15989977, -0.32784414, -0.328856, 0.04642576, -0.018020526, 0.027183503, 
1459903211570, 0.15989977, -0.32784414, -0.328856, 0.040317107, -0.01985312, 0.014966198, 
1459903211582, 0.12529753, -0.25939465, -0.1802597, 0.040317107, -0.01985312, 0.014966198, 
1459903211583, 0.12529753, -0.25939465, -0.1802597, 0.020158553, -0.014049901, 0.01038471, 
1459903211592, 0.07759791, -0.24612904, -0.09489679, 0.020158553, -0.014049901, 0.01038471, 
1459903211592, 0.07759791, -0.24612904, -0.09489679, 0.00580322, -0.0012217305, 0.0030543262, 
1459903211601, 0.12066578, -0.26968765, -0.081336975, 0.00580322, -0.0012217305, 0.0030543262, 
1459903211601, 0.12066578, -0.26968765, -0.081336975, 0.0036651916, 0.0125227375, -0.0070249503, 
1459903211610, 0.16837797, -0.30918264, -0.14812422, 0.0036651916, 0.0125227375, -0.0070249503, 
1459903211610, 0.16837797, -0.30918264, -0.14812422, 0.0061086523, 0.02076942, -0.01985312, 
1459903211621, 0.09308044, -0.36152077, -0.25599003, 0.0061086523, 0.02076942, -0.01985312, 
1459903211621, 0.09308044, -0.36152077, -0.25599003, 0.009162978, 0.03634648, -0.03970624, 
1459903211630, 0.00840221, -0.31199646, -0.4172635, 0.009162978, 0.03634648, -0.03970624, 
1459903211630, 0.00840221, -0.31199646, -0.4172635, 0.009162978, 0.05589417, -0.051618114, 
1459903211641, -0.14524288, -0.24816322, -0.3325057, 0.009162978, 0.05589417, -0.051618114, 
1459903211642, -0.14524288, -0.24816322, -0.3325057, 0.0067195175, 0.06566802, -0.051923547, 
1459903211650, -0.24803895, -0.23753071, -0.15365171, 0.0067195175, 0.06566802, -0.051923547, 
1459903211650, -0.24803895, -0.23753071, -0.15365171, -0.0018325958, 0.064446285, -0.04734206, 
1459903211661, -0.20923635, -0.27919197, -0.05848694, -0.0018325958, 0.064446285, -0.04734206, 
1459903211662, -0.20923635, -0.27919197, -0.05848694, -0.025350908, 0.05009095, -0.04428773, 
1459903211670, -0.16150868, -0.29223728, -0.092292786, -0.025350908, 0.05009095, -0.04428773, 
1459903211670, -0.16150868, -0.29223728, -0.092292786, -0.027488936, 0.03359759, -0.027794369, 
1459903211681, -0.14142272, -0.29376888, -0.110788345, -0.027488936, 0.03359759, -0.027794369, 
1459903211682, -0.14142272, -0.29376888, -0.110788345, -0.013133603, 0.03390302, -0.014966198, 
1459903211690, -0.089359954, -0.2620039, -0.18931675, -0.013133603, 0.03390302, -0.014966198, 
1459903211690, -0.089359954, -0.2620039, -0.18931675, -0.0015271631, 0.042760566, -0.0106901415, 
1459903211701, 0.09238076, -0.21677113, -0.17773962, -0.0015271631, 0.042760566, -0.0106901415, 
1459903211702, 0.09238076, -0.21677113, -0.17773962, 6.1086525E-4, 0.043982297, 3.0543262E-4, 
1459903211710, 0.04568068, -0.32133913, -0.11523771, 6.1086525E-4, 0.043982297, 3.0543262E-4, 
1459903211710, 0.04568068, -0.32133913, -0.11523771, -0.004886922, 0.038789943, 0.003970624, 
1459903211721, 0.04157179, -0.2837801, -0.20497608, -0.004886922, 0.038789943, 0.003970624, 
1459903211722, 0.04157179, -0.2837801, -0.20497608, -9.162979E-4, 0.030848695, 0.0015271631, 
1459903211730, 0.0294412, -0.22705936, -0.24396896, -9.162979E-4, 0.030848695, 0.0015271631, 
1459903211730, 0.0294412, -0.22705936, -0.24396896, 0.015882496, 0.023823744, 0.004886922, 
1459903211741, 0.05825842, -0.2505703, -0.19894838, 0.015882496, 0.023823744, 0.004886922, 
1459903211742, 0.05825842, -0.2505703, -0.19894838, 0.019242255, 0.0015271631, 0.0143553335, 
1459903211750, 0.17746407, -0.30307913, -0.17920017, 0.019242255, 0.0015271631, 0.0143553335, 
1459903211751, 0.17746407, -0.30307913, -0.17920017, 0.009773844, -0.018325957, 0.015577064, 
1459903211761, 0.25229514, -0.3227005, -0.25469875, 0.009773844, -0.018325957, 0.015577064, 
1459903211762, 0.25229514, -0.3227005, -0.25469875, 0.004276057, -0.02321288, 0.018325957, 
1459903211770, 0.20577772, -0.3448267, -0.28170538, 0.004276057, -0.02321288, 0.018325957, 
1459903211770, 0.20577772, -0.3448267, -0.28170538, -3.0543262E-4, -0.007330383, 0.013133603, 
1459903211781, 0.13538696, -0.26460075, -0.24831438, -3.0543262E-4, -0.007330383, 0.013133603, 
1459903211782, 0.13538696, -0.26460075, -0.24831438, -0.0030543262, 0.018936822, -0.0015271631, 
1459903211790, 0.02424451, -0.26326752, -0.21949148, -0.0030543262, 0.018936822, -0.0015271631, 
1459903211790, 0.02424451, -0.26326752, -0.21949148, -0.015577064, 0.025350908, -0.015882496, 
1459903211801, -0.1470584, -0.32614803, -0.16541004, -0.015577064, 0.025350908, -0.015882496, 
1459903211802, -0.1470584, -0.32614803, -0.16541004, -0.030543262, 0.024740042, -0.02443461, 
1459903211810, -0.12935323, -0.32885504, -0.19338179, -0.030543262, 0.024740042, -0.02443461, 
1459903211810, -0.12935323, -0.32885504, -0.19338179, -0.03176499, 0.027183503, -0.024129177, 
1459903211821, -0.10210107, -0.34543705, -0.25298548, -0.03176499, 0.027183503, -0.024129177, 
1459903211822, -0.10210107, -0.34543705, -0.25298548, -0.022296581, 0.027183503, -0.015882496, 
1459903211830, -0.1200342, -0.34668446, -0.24895811, -0.022296581, 0.027183503, -0.015882496, 
1459903211830, -0.1200342, -0.34668446, -0.24895811, -0.01282817, 0.024740042, -0.011301007, 
1459903211841, -0.17496756, -0.28803492, -0.19597578, -0.01282817, 0.024740042, -0.011301007, 
1459903211842, -0.17496756, -0.28803492, -0.19597578, -0.010995574, 0.028710667, -0.011301007, 
1459903211850, -0.22373453, -0.23702717, -0.15269613, -0.010995574, 0.028710667, -0.011301007, 
1459903211850, -0.22373453, -0.23702717, -0.15269613, -0.014660766, 0.03573562, -0.008246681, 
1459903211861, -0.19381168, -0.24752665, -0.1312499, -0.014660766, 0.03573562, -0.008246681, 
1459903211862, -0.19381168, -0.24752665, -0.1312499, -0.014966198, 0.028099801, -0.0036651916, 
1459903211870, -0.03902473, -0.2543912, -0.33186293, -0.014966198, 0.028099801, -0.0036651916, 
1459903211870, -0.03902473, -0.2543912, -0.33186293, -0.019547688, 0.006414085, 0.004276057, 
1459903211881, 0.058848497, -0.28092003, -0.40638065, -0.019547688, 0.006414085, 0.004276057, 
1459903211882, 0.058848497, -0.28092003, -0.40638065, -0.01863139, -0.0125227375, 0.015577064, 
1459903211890, 0.1103402, -0.25729275, -0.30464172, -0.01863139, -0.0125227375, 0.015577064, 
1459903211890, 0.1103402, -0.25729275, -0.30464172, -0.016798794, -0.0027488936, 0.016798794, 
1459903211902, 0.1103402, -0.25729275, -0.30464172, -0.021380283, 0.0125227375, 0.009468411, 
1459903211902, 0.07551409, -0.21282768, -0.16117716, -0.021380283, 0.0125227375, 0.009468411, 
1459903211912, 0.04339403, -0.22310162, -0.038488865, -0.021380283, 0.0125227375, 0.009468411, 
1459903211913, 0.04339403, -0.22310162, -0.038488865, -0.030543262, 0.016798794, -0.006414085, 
1459903211922, 0.056497257, -0.23377371, -0.010692596, -0.030543262, 0.016798794, -0.006414085, 
1459903211923, 0.056497257, -0.23377371, -0.010692596, -0.028405234, 0.027794369, -0.011911872, 
1459903211930, 0.056497257, -0.23377371, -0.010692596, -0.011911872, 0.03756821, -0.011301007, 
1459903211941, 0.01590104, -0.2669387, -0.20981884, -0.011911872, 0.03756821, -0.011301007, 
1459903211942, 0.01590104, -0.2669387, -0.20981884, 0.010995574, 0.050701816, -0.022296581, 
1459903211950, 0.053564712, -0.25359058, -0.39267588, 0.010995574, 0.050701816, -0.022296581, 
1459903211950, 0.053564712, -0.25359058, -0.39267588, 0.03573562, 0.07147124, -0.03359759, 
1459903211961, 0.054772623, -0.21722794, -0.37724543, 0.03573562, 0.07147124, -0.03359759, 
1459903211962, 0.054772623, -0.21722794, -0.37724543, 0.020158553, 0.08368854, -0.04520403, 
1459903211970, -0.008954876, -0.23271942, -0.25830317, 0.020158553, 0.08368854, -0.04520403, 
1459903211971, -0.008954876, -0.23271942, -0.25830317, -0.0125227375, 0.08368854, -0.06383542, 
1459903211985, -0.18662615, -0.24348259, -0.10187054, -0.0125227375, 0.08368854, -0.06383542, 
1459903211986, -0.18662615, -0.24348259, -0.10187054, -0.018325957, 0.087659165, -0.0720821, 
1459903211990, -0.21121845, -0.21977472, -0.03989601, -0.018325957, 0.087659165, -0.0720821, 
1459903211991, -0.21121845, -0.21977472, -0.03989601, -0.0030543262, 0.09621128, -0.089186326, 
1459903212006, -0.1537573, -0.28859472, -0.0102458, -0.0030543262, 0.09621128, -0.089186326, 
1459903212006, -0.1537573, -0.28859472, -0.0102458, 0.034208454, 0.124311075, -0.1133155, 
1459903212010, -0.13156828, -0.25624752, -0.107810974, 0.034208454, 0.124311075, -0.1133155, 
1459903212011, -0.13156828, -0.25624752, -0.107810974, 0.069027774, 0.15118915, -0.12522738, 
1459903212021, -0.109561324, -0.2744608, -0.40806723, 0.069027774, 0.15118915, -0.12522738, 
1459903212022, -0.109561324, -0.2744608, -0.40806723, 0.08002335, 0.16249016, -0.116675265, 
1459903212030, -0.25636137, -0.27812195, -0.5565939, 0.08002335, 0.16249016, -0.116675265, 
1459903212030, -0.25636137, -0.27812195, -0.5565939, 0.07788532, 0.14569137, -0.113926366, 
1459903212041, -0.3780568, -0.19503975, -0.5721526, 0.07788532, 0.14569137, -0.113926366, 
1459903212042, -0.3780568, -0.19503975, -0.5721526, 0.056199603, 0.11026118, -0.113926366, 
1459903212050, -0.45793492, -0.15386677, -0.47224712, 0.056199603, 0.11026118, -0.113926366, 
1459903212050, -0.45793492, -0.15386677, -0.47224712, 0.02687807, 0.070554934, -0.09712757, 
1459903212062, -0.42332566, -0.16689777, -1.0021324, 0.02687807, 0.070554934, -0.09712757, 
1459903212062, -0.42332566, -0.16689777, -1.0021324, 0.018020526, 0.052839845, -0.081855945, 
1459903212070, -0.13072686, -0.14050579, -4.3415213, 0.018020526, 0.052839845, -0.081855945, 
1459903212070, -0.13072686, -0.14050579, -4.3415213, 0.008246681, 0.054061573, -0.04886922, 
1459903212082, -0.659934, -0.60934925, -2.0245852, 0.008246681, 0.054061573, -0.04886922, 
1459903212082, -0.659934, -0.60934925, -2.0245852, -0.18509217, 0.07574729, -0.04428773, 
1459903212094, -0.8596985, -0.44059467, 0.60088825, -0.18509217, 0.07574729, -0.04428773, 
1459903212095, -0.8596985, -0.44059467, 0.60088825, -0.54458636, 0.22876903, -0.08002335, 
1459903212101, -0.6730229, 0.15569401, 1.2263718, -0.54458636, 0.22876903, -0.08002335, 
1459903212102, -0.6730229, 0.15569401, 1.2263718, -0.6239988, 0.27275133, -0.053450707, 
1459903212110, -0.6879238, -0.047073364, 1.042603, -0.6239988, 0.27275133, -0.053450707, 
1459903212111, -0.6879238, -0.047073364, 1.042603, -0.49541172, 0.09743301, 0.021991149, 
1459903212122, -0.8110037, -0.3402133, 1.2611732, -0.49541172, 0.09743301, 0.021991149, 
1459903212122, -0.8110037, -0.3402133, 1.2611732, -0.35094208, 0.10934488, 0.04886922, 
1459903212130, -0.7835721, -0.22580242, 1.6138439, -0.35094208, 0.10934488, 0.04886922, 
1459903212131, -0.7835721, -0.22580242, 1.6138439, -0.21013765, 0.16065755, 0.07422013, 
1459903212142, -0.759037, -0.07041216, 1.6167397, -0.21013765, 0.16065755, 0.07422013, 
1459903212142, -0.759037, -0.07041216, 1.6167397, -0.025350908, 0.105374254, 0.121256754, 
1459903212150, -0.5801681, -0.026185036, 1.1180177, -0.025350908, 0.105374254, 0.121256754, 
1459903212150, -0.5801681, -0.026185036, 1.1180177, 0.08979719, 0.004276057, 0.14263703, 
1459903212162, -0.3198001, -0.1044507, 0.07821846, 0.08979719, 0.004276057, 0.14263703, 
1459903212163, -0.3198001, -0.1044507, 0.07821846, 0.3222314, -0.042760566, 0.18081611, 
1459903212170, -0.07347119, -0.09581375, -0.9073229, 0.3222314, -0.042760566, 0.18081611, 
1459903212171, -0.07347119, -0.09581375, -0.9073229, 0.49357912, -0.116980694, 0.21013765, 
1459903212182, -0.07347119, -0.09581375, -0.9073229, 0.5564982, -0.17195857, 0.21624629, 
1459903212182, 0.08100655, 0.07389736, -1.2497692, 0.5564982, -0.17195857, 0.21624629, 
1459903212190, 0.0763143, 0.101527214, -1.7148902, 0.5564982, -0.17195857, 0.21624629, 
1459903212191, 0.0763143, 0.101527214, -1.7148902, 0.50823987, -0.23457226, 0.20525073, 
1459903212202, 0.3301257, -0.5678673, -2.4329224, 0.50823987, -0.23457226, 0.20525073, 
1459903212202, 0.3301257, -0.5678673, -2.4329224, 0.38637227, -0.34269542, 0.19822577, 
1459903212210, 0.7034052, -0.8755188, -2.0204518, 0.38637227, -0.34269542, 0.19822577, 
1459903212211, 0.7034052, -0.8755188, -2.0204518, 0.20097467, -0.44929138, 0.20433442, 
1459903212224, 0.7034052, -0.8755188, -2.0204518, 0.00580322, -0.45051312, 0.16646078, 
1459903212225, 0.6138024, -0.49504423, -0.75174284, 0.00580322, -0.45051312, 0.16646078, 
1459903212230, 0.47981328, 3.9577484E-4, 0.14122152, 0.00580322, -0.45051312, 0.16646078, 
1459903212231, 0.47981328, 3.9577484E-4, 0.14122152, -0.059253927, -0.35338554, 0.08460484, 
1459903212242, 0.41090107, 0.092754364, 0.2370944, -0.059253927, -0.35338554, 0.08460484, 
1459903212242, 0.41090107, 0.092754364, 0.2370944, -0.09712757, -0.28985557, 0.04734206, 
1459903212251, 0.2728417, -0.1351695, -0.0855217, -0.09712757, -0.28985557, 0.04734206, 
1459903212256, 0.2728417, -0.1351695, -0.0855217, -0.083383106, -0.14538592, -0.010995574, 
1459903212262, -0.0024430156, -0.24381447, -0.3058591, -0.083383106, -0.14538592, -0.010995574, 
1459903212263, -0.0024430156, -0.24381447, -0.3058591, -0.0711658, -0.007330383, -0.07360926, 
1459903212271, -0.16733429, -0.073082924, -0.36449575, -0.0711658, -0.007330383, -0.07360926, 
1459903212272, -0.16733429, -0.073082924, -0.36449575, -0.058948494, 0.062308256, -0.12370021, 
1459903212282, -0.27819383, 0.010404587, -0.4721856, -0.058948494, 0.062308256, -0.12370021, 
1459903212347, -0.27819383, 0.010404587, -0.4721856, -0.041233405, 0.05131268, -0.13316862, 
1459903212348, -0.43440235, -0.10085726, -0.5423522, -0.041233405, 0.05131268, -0.13316862, 
1459903212348, -0.43440235, -0.10085726, -0.5423522, -0.022602014, 0.027794369, -0.1160644, 
1459903212349, -0.50881875, -0.13773584, -0.521719, -0.022602014, 0.027794369, -0.1160644, 
1459903212350, -0.50881875, -0.13773584, -0.521719, -0.019547688, 0.041233405, -0.094989546, 
1459903212351, -0.57573944, -0.10377884, -0.4445324, -0.019547688, 0.041233405, -0.094989546, 
1459903212352, -0.57573944, -0.10377884, -0.4445324, -0.026267206, 0.06414085, -0.07788532, 
1459903212353, -0.5528028, -0.14747143, -0.33485126, -0.026267206, 0.06414085, -0.07788532, 
1459903212353, -0.5528028, -0.14747143, -0.33485126, -0.030543262, 0.06505715, -0.06811147, 
1459903212354, -0.50379735, -0.217906, -0.26908255, -0.030543262, 0.06505715, -0.06811147, 
1459903212355, -0.50379735, -0.217906, -0.26908255, -0.039095376, 0.057726767, -0.047036625, 
1459903212356, -0.50214636, -0.25077152, -0.3363309, -0.039095376, 0.057726767, -0.047036625, 
1459903212356, -0.50214636, -0.25077152, -0.3363309, -0.045814894, 0.037873644, -0.03268129, 
1459903212357, -0.48987234, -0.18273878, -0.4482236, -0.045814894, 0.037873644, -0.03268129, 
1459903212357, -0.48987234, -0.18273878, -0.4482236, -0.03481932, 0.026572637, -0.030848695, 
1459903212362, -0.525558, -0.129704, -0.5315838, -0.03481932, 0.026572637, -0.030848695, 
1459903212362, -0.525558, -0.129704, -0.5315838, -0.018325957, 0.029932396, -0.03481932, 
1459903212371, -0.5345876, -0.06808853, -0.45047808, -0.018325957, 0.029932396, -0.03481932, 
1459903212372, -0.5345876, -0.06808853, -0.45047808, -0.018325957, 0.028099801, -0.038789943, 
1459903212382, -0.5052271, -0.02528286, -0.34988785, -0.018325957, 0.028099801, -0.038789943, 
1459903212382, -0.5052271, -0.02528286, -0.34988785, -0.035430185, 0.014660766, -0.042760566, 
1459903212390, -0.42168695, 0.0047626495, -0.31489944, -0.035430185, 0.014660766, -0.042760566, 
1459903212391, -0.42168695, 0.0047626495, -0.31489944, -0.04184427, -0.007330383, -0.038789943, 
1459903212404, -0.3139885, -0.0036640167, -0.3667941, -0.04184427, -0.007330383, -0.038789943, 
1459903212404, -0.3139885, -0.0036640167, -0.3667941, -0.028099801, -0.027183503, -0.026267206, 
1459903212411, -0.30398706, -0.10710001, -0.40237522, -0.028099801, -0.027183503, -0.026267206, 
1459903212411, -0.30398706, -0.10710001, -0.40237522, -0.014049901, -0.032375857, -0.02107485, 
1459903212423, -0.32959202, -0.1502924, -0.351964, -0.014049901, -0.032375857, -0.02107485, 
1459903212423, -0.32959202, -0.1502924, -0.351964, 0.01282817, -0.028099801, -0.016798794, 
1459903212431, -0.35618836, -0.15171146, -0.3710351, 0.01282817, -0.028099801, -0.016798794, 
1459903212432, -0.35618836, -0.15171146, -0.3710351, 0.018325957, -0.0076358155, -0.016493361, 
